title,date,description,source,link
Gen Z voters like me should be mad at Biden. But we can't risk another Trump presidency. - USA TODAY,"Sun, 02 Jun 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcGxKMTFhcTEyZW55QVczOEhFdkliOGpSdGZqYkxPSUZRdm1KdU9Ob2pqNkxvQU1nNUMwVjNsRWc4MlVVSDlid0pQbXhHT3BILVZQay1mSDBLYWF1anZ6NFMtM2IwOTBHeVFLemZvczZDOExDWFJLXzRwLW1FRFVmVnlFVWxPbGNrS0FNUzJvSktoMHk0ZnJkcXNoVVFBMkkyRlMzTEF5NWhVRGx4N05aekpEeTVHdW91Y1BJ?oc=5"" target=""_blank"">Gen Z voters like me should be mad at Biden. But we can't risk another Trump presidency.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">USA TODAY</font>",USA TODAY,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcGxKMTFhcTEyZW55QVczOEhFdkliOGpSdGZqYkxPSUZRdm1KdU9Ob2pqNkxvQU1nNUMwVjNsRWc4MlVVSDlid0pQbXhHT3BILVZQay1mSDBLYWF1anZ6NFMtM2IwOTBHeVFLemZvczZDOExDWFJLXzRwLW1FRFVmVnlFVWxPbGNrS0FNUzJvSktoMHk0ZnJkcXNoVVFBMkkyRlMzTEF5NWhVRGx4N05aekpEeTVHdW91Y1BJ?oc=5
Youth voter turnout in presidential elections in the U.S. 1972-2020 - Statista,"Fri, 05 Jul 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxON1RDamlMVGtoTzYxS1FtaVFDclNvODFuY0llRy1IOUZsU19tNVJpTzBNdTlZZDNhZ0VyZ2ROVmJoNkozQTRoU3BLRzhoeDBzRDI0bkREVTF6em9Lbjk2aDU1QzRyeV85azdFbERsLWg0UjEtTVd6cU9fM0ZiSjVRa0xvMlVyOEhvVWdBaGhKTUd5eDQ?oc=5"" target=""_blank"">Youth voter turnout in presidential elections in the U.S. 1972-2020</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Statista</font>",Statista,https://news.google.com/rss/articles/CBMikwFBVV95cUxON1RDamlMVGtoTzYxS1FtaVFDclNvODFuY0llRy1IOUZsU19tNVJpTzBNdTlZZDNhZ0VyZ2ROVmJoNkozQTRoU3BLRzhoeDBzRDI0bkREVTF6em9Lbjk2aDU1QzRyeV85azdFbERsLWg0UjEtTVd6cU9fM0ZiSjVRa0xvMlVyOEhvVWdBaGhKTUd5eDQ?oc=5
"4. Age, generational cohorts and party identification - Pew Research Center","Tue, 09 Apr 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxQNWZFTnJMQW9qakY2R0hXSmdPSlY0X0R4WVpDSzNyRmJwVXRvOTNlaWpaVldNYVp1VzNaY2FvMnNydnVuUlBvamd6eGpTdHZXU3VCa2E0WG1rOUZLZ1ItWHp0dGtRdF9zX2F5dV9meTlFTkdYYWlnVm9Xa0h0QUl1VEgwZlBVendhU2JGaHdqWV9ESHZNQ0dZUlFkR3RfclU?oc=5"" target=""_blank"">4. Age, generational cohorts and party identification</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Pew Research Center</font>",Pew Research Center,https://news.google.com/rss/articles/CBMinwFBVV95cUxQNWZFTnJMQW9qakY2R0hXSmdPSlY0X0R4WVpDSzNyRmJwVXRvOTNlaWpaVldNYVp1VzNaY2FvMnNydnVuUlBvamd6eGpTdHZXU3VCa2E0WG1rOUZLZ1ItWHp0dGtRdF9zX2F5dV9meTlFTkdYYWlnVm9Xa0h0QUl1VEgwZlBVendhU2JGaHdqWV9ESHZNQ0dZUlFkR3RfclU?oc=5
"Biden’s problems with younger voters are glaring, poll finds - NPR","Thu, 30 May 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxOZ0o3ZXluQ0RVTkpvaGEwWkEzQ3pLWFFVZU5fRDVKRWd5cnFQcktzckVscmpZUldOTHZ4b0hHdV9CMFUtdkJ4VU8zZ0dGREMxWC1pMHRxa1hNc1NWR2thMUR3U1E2YTFYVzVKQ0NqTWZpbENES19ZRXRPMWNEWkpoTEVB?oc=5"" target=""_blank"">Biden’s problems with younger voters are glaring, poll finds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font>",NPR,https://news.google.com/rss/articles/CBMiggFBVV95cUxOZ0o3ZXluQ0RVTkpvaGEwWkEzQ3pLWFFVZU5fRDVKRWd5cnFQcktzckVscmpZUldOTHZ4b0hHdV9CMFUtdkJ4VU8zZ0dGREMxWC1pMHRxa1hNc1NWR2thMUR3U1E2YTFYVzVKQ0NqTWZpbENES19ZRXRPMWNEWkpoTEVB?oc=5
Kamala Harris’ Favorability Is Sky High Among Young Voters in Battleground States - InsideClimate News,"Sun, 25 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxQRGtJeGZBdUdsUi1JMHd5NW4xaXFldXU4Q01aWDROcmNrUXhpdHdVT09jazVtWW9aWUpZV2phVVdmVkNJb21URG1oSWlLdzg4Q2t6dC1TX25rZmZHSS1OUzJTckVZYjNGd1Z4dzExTFQ5T2poM2R3cmFVWlNaSWs2UHhIbGtTRlEwUXNn?oc=5"" target=""_blank"">Kamala Harris’ Favorability Is Sky High Among Young Voters in Battleground States</a>&nbsp;&nbsp;<font color=""#6f6f6f"">InsideClimate News</font>",InsideClimate News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQRGtJeGZBdUdsUi1JMHd5NW4xaXFldXU4Q01aWDROcmNrUXhpdHdVT09jazVtWW9aWUpZV2phVVdmVkNJb21URG1oSWlLdzg4Q2t6dC1TX25rZmZHSS1OUzJTckVZYjNGd1Z4dzExTFQ5T2poM2R3cmFVWlNaSWs2UHhIbGtTRlEwUXNn?oc=5
"The Newsfeed: WA Gen Z voters excited, but turnout still a toss-up - Crosscut","Fri, 04 Oct 2024 22:04:05 GMT","<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxQYk1Rd2JjanRsRjQ1S2VzTXV0Z2ZWdVZKTDRrU25DT292UFBWUUhaZS14QlFzaktKaGZSTVV0V2FBNnlibzB0R0I2MURndExjbW5wNDFWdjBCTzUycGdid0dLZnNoZjkwX0tELTdiS2o1b0FMbmVjTnl0M0Z6ZVd2MGs5bm9hRWtCV0VEVGZ3ei1teUt0bVE?oc=5"" target=""_blank"">The Newsfeed: WA Gen Z voters excited, but turnout still a toss-up</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Crosscut</font>",Crosscut,https://news.google.com/rss/articles/CBMilgFBVV95cUxQYk1Rd2JjanRsRjQ1S2VzTXV0Z2ZWdVZKTDRrU25DT292UFBWUUhaZS14QlFzaktKaGZSTVV0V2FBNnlibzB0R0I2MURndExjbW5wNDFWdjBCTzUycGdid0dLZnNoZjkwX0tELTdiS2o1b0FMbmVjTnl0M0Z6ZVd2MGs5bm9hRWtCV0VEVGZ3ei1teUt0bVE?oc=5
California’s young voters must participate if we want a livable climate future - CalMatters,"Wed, 11 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxQS3J1VTF2ZDdYQi0zakFRZEZWU2tSMl8zTHRVRThSYmRmTzM1Z19leExLTHhFTWE0RnEzTUFmMks0bFBJZFVLQ29CdHRtbkh0ZDJLd0NvRV92NVd1LXc0WFNEalQxWi1HR0tLRTdOTmgtQ200Q1NsZnBaalIxUDBHU2RQdkM?oc=5"" target=""_blank"">California’s young voters must participate if we want a livable climate future</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CalMatters</font>",CalMatters,https://news.google.com/rss/articles/CBMihAFBVV95cUxQS3J1VTF2ZDdYQi0zakFRZEZWU2tSMl8zTHRVRThSYmRmTzM1Z19leExLTHhFTWE0RnEzTUFmMks0bFBJZFVLQ29CdHRtbkh0ZDJLd0NvRV92NVd1LXc0WFNEalQxWi1HR0tLRTdOTmgtQ200Q1NsZnBaalIxUDBHU2RQdkM?oc=5
"Young voter enthusiasm is up thanks to Kamala Harris, mobilization group says - WUNC","Fri, 02 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTE1sOFBabENFMWg1b0xkckFkUno4OGlabEoydDNOcmpMOW1GMnhKaXY3aU1WYzlUbndScXk4VkN2TnY1T3NrUktQajBiXzVWYmxPQS1fWjVGb3I0WDR0enJNQ3ZXLWlvSW5BdHZuQmgxaC0yNDZrUEE?oc=5"" target=""_blank"">Young voter enthusiasm is up thanks to Kamala Harris, mobilization group says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WUNC</font>",WUNC,https://news.google.com/rss/articles/CBMidkFVX3lxTE1sOFBabENFMWg1b0xkckFkUno4OGlabEoydDNOcmpMOW1GMnhKaXY3aU1WYzlUbndScXk4VkN2TnY1T3NrUktQajBiXzVWYmxPQS1fWjVGb3I0WDR0enJNQ3ZXLWlvSW5BdHZuQmgxaC0yNDZrUEE?oc=5
Opinion | These 14 Undecided Young Voters Are Starting to Change Their Minds - The New York Times,"Tue, 17 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxQUGU2WHFFQklNTzExWGcwQTJIVG9tXzVPSHZTVHZYMFJEbUtRRVBBWGZXdUc1RndvMldpTEVXSEJlZDFqY3hQUGo0b3M3SDEtWXJfak4xTlo3WEVYNEZSQzVuZ08tejQzMFZZYVB4SllRNUE2ZG1VcVE5RnA2X282bjVxeVphT09tOTJQYlgxQndnXzgtazNnMlZ5dGl0Y2tFSEJYZVhB?oc=5"" target=""_blank"">Opinion | These 14 Undecided Young Voters Are Starting to Change Their Minds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",The New York Times,https://news.google.com/rss/articles/CBMipgFBVV95cUxQUGU2WHFFQklNTzExWGcwQTJIVG9tXzVPSHZTVHZYMFJEbUtRRVBBWGZXdUc1RndvMldpTEVXSEJlZDFqY3hQUGo0b3M3SDEtWXJfak4xTlo3WEVYNEZSQzVuZ08tejQzMFZZYVB4SllRNUE2ZG1VcVE5RnA2X282bjVxeVphT09tOTJQYlgxQndnXzgtazNnMlZ5dGl0Y2tFSEJYZVhB?oc=5
How banning TikTok could backfire against Democrats - Axios,"Wed, 13 Mar 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE9aRVl5dWZ4TW8zblNESHJ4a0V2YzZPRU1hZHc0bmUtM3AwUzhNUjdmS3BHRkV3aTNQZVRXSkY3OHhDN1JuaXprYmxLbHNuYV8tMV9uWG40ZnRhZWF2cGE3cmFRZnR2bmtQYVIteU1QNDQzUWs?oc=5"" target=""_blank"">How banning TikTok could backfire against Democrats</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Axios</font>",Axios,https://news.google.com/rss/articles/CBMic0FVX3lxTE9aRVl5dWZ4TW8zblNESHJ4a0V2YzZPRU1hZHc0bmUtM3AwUzhNUjdmS3BHRkV3aTNQZVRXSkY3OHhDN1JuaXprYmxLbHNuYV8tMV9uWG40ZnRhZWF2cGE3cmFRZnR2bmtQYVIteU1QNDQzUWs?oc=5
See how they run: Lurie’s young staffers throw a young voter party in the Castro - Mission Local,"Wed, 21 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxOOVpSb0R1UGg0SG9zVWxYUGJUMXZNa3J6d09oaVN4LVVTczNGUE5raGVCWmVyZWdzTWYzd2ZaMllzbm9Fby00YkFYRVFjc2F4aldhUXd1dGQ5c1hvaERjZlJxZnlzaTJWWmZ1NlVrUTI1ZU9hUjlwMGM2XzRNUkQ2S1lrN25aSUNOcVRndFI4OE5NSjk3bGtKUDA2OVZ1YTlyc1FoM0xveFJOeUFfOVhQYmRB?oc=5"" target=""_blank"">See how they run: Lurie’s young staffers throw a young voter party in the Castro</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mission Local</font>",Mission Local,https://news.google.com/rss/articles/CBMisgFBVV95cUxOOVpSb0R1UGg0SG9zVWxYUGJUMXZNa3J6d09oaVN4LVVTczNGUE5raGVCWmVyZWdzTWYzd2ZaMllzbm9Fby00YkFYRVFjc2F4aldhUXd1dGQ5c1hvaERjZlJxZnlzaTJWWmZ1NlVrUTI1ZU9hUjlwMGM2XzRNUkQ2S1lrN25aSUNOcVRndFI4OE5NSjk3bGtKUDA2OVZ1YTlyc1FoM0xveFJOeUFfOVhQYmRB?oc=5
"Gen Z Voters Gather Near DNC to Discuss Increasing Youth Voter Turnout, Civic Engagement - WTTW News","Thu, 22 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxPaWhoN05CR1gyTHNBdWZiT2lIRU5faWJLVWlEaFV4YWkydjZhRWJIQ3l3UGxYNkJlMUdqLVBMeXVxMVBlZ041eHhyeGRUUWk3MGVRd092Z2Z0OVFhYVNZR2VsZlJUQUQtRkFWMjQyNDVQcndqNC1sbkt6SVNuUDhweEc1R3cwUjNyZkg3cmJGMGs3Z2hsU3F2MUxDT19HSjYtRV92dnZfT0VHVzVzZk4zYkUzUWpOMjlE?oc=5"" target=""_blank"">Gen Z Voters Gather Near DNC to Discuss Increasing Youth Voter Turnout, Civic Engagement</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WTTW News</font>",WTTW News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPaWhoN05CR1gyTHNBdWZiT2lIRU5faWJLVWlEaFV4YWkydjZhRWJIQ3l3UGxYNkJlMUdqLVBMeXVxMVBlZ041eHhyeGRUUWk3MGVRd092Z2Z0OVFhYVNZR2VsZlJUQUQtRkFWMjQyNDVQcndqNC1sbkt6SVNuUDhweEc1R3cwUjNyZkg3cmJGMGs3Z2hsU3F2MUxDT19HSjYtRV92dnZfT0VHVzVzZk4zYkUzUWpOMjlE?oc=5
Opinion | Kamala Harris and the Gen Z Voter - The Wall Street Journal,"Tue, 13 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE42ODNMLWhETENIXzB3aE9iUFRVMmt6b3VDZzg1dDJkVkZUZFgxamNsUXRkZEcxSm9tRUNOUTVSYzdMaC1IMDhUV3N4enhSeUNMcHp5NUlOSDZTb29PanBMTl9BeUwwZTJKcEJtVHlTbEF6QnJNM2IyaHZR?oc=5"" target=""_blank"">Opinion | Kamala Harris and the Gen Z Voter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Wall Street Journal</font>",The Wall Street Journal,https://news.google.com/rss/articles/CBMiekFVX3lxTE42ODNMLWhETENIXzB3aE9iUFRVMmt6b3VDZzg1dDJkVkZUZFgxamNsUXRkZEcxSm9tRUNOUTVSYzdMaC1IMDhUV3N4enhSeUNMcHp5NUlOSDZTb29PanBMTl9BeUwwZTJKcEJtVHlTbEF6QnJNM2IyaHZR?oc=5
"Harris, Trump woo Gen Z voters in critical swing states - The Hill","Tue, 01 Oct 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxQT1FKUkRvOTR6cU5zT0dxMWViUmNNTy1YVjJDakVEWmlmQzVjTE4tTklqYXZKUmZYRmlvQ25RT1BOTHMzQlhNVFJSRUIxY01rUzZEanlhZktYRU5hdERUdmo2X1ZibDZ4QzIxeGhyNER6cXBBaUVkZ2ZiMFctaXVXSkxjQTLSAYoBQVVfeXFMTWphQTFYZldVX2lEZmdwTXJJOTVRVERYZnNtc0ZGcjZqZTItZ3RUMHc0WFNhX3M3QXYwdXRSRk9la2c4bW94VGNnUXM5RUxGbU14aVFGQ2VzZGxhLVhlNkhYaWQtVzgzNXdfNFljM1QxaXBwcWM4eFpTMlQ5MnRSUTV4Y1BtUnliUEFB?oc=5"" target=""_blank"">Harris, Trump woo Gen Z voters in critical swing states</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hill</font>",The Hill,https://news.google.com/rss/articles/CBMihAFBVV95cUxQT1FKUkRvOTR6cU5zT0dxMWViUmNNTy1YVjJDakVEWmlmQzVjTE4tTklqYXZKUmZYRmlvQ25RT1BOTHMzQlhNVFJSRUIxY01rUzZEanlhZktYRU5hdERUdmo2X1ZibDZ4QzIxeGhyNER6cXBBaUVkZ2ZiMFctaXVXSkxjQTLSAYoBQVVfeXFMTWphQTFYZldVX2lEZmdwTXJJOTVRVERYZnNtc0ZGcjZqZTItZ3RUMHc0WFNhX3M3QXYwdXRSRk9la2c4bW94VGNnUXM5RUxGbU14aVFGQ2VzZGxhLVhlNkhYaWQtVzgzNXdfNFljM1QxaXBwcWM4eFpTMlQ5MnRSUTV4Y1BtUnliUEFB?oc=5
Young people care about voting - NC Newsline,"Fri, 06 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTFBRM1BfbzhWdmttNWpNeVpWbmJfalI2S2M1c3EtVk9Dbm1pWUJGTVNfaUpMR2ROZC1WOW1hQjN5RXFxNk8tblZoOFNnZU1QYmRBUGxFYzBleEEyNnhrbHA0MWwwWnVfYjF6VFIyUVI2NXVXZFk?oc=5"" target=""_blank"">Young people care about voting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NC Newsline</font>",NC Newsline,https://news.google.com/rss/articles/CBMic0FVX3lxTFBRM1BfbzhWdmttNWpNeVpWbmJfalI2S2M1c3EtVk9Dbm1pWUJGTVNfaUpMR2ROZC1WOW1hQjN5RXFxNk8tblZoOFNnZU1QYmRBUGxFYzBleEEyNnhrbHA0MWwwWnVfYjF6VFIyUVI2NXVXZFk?oc=5
"Young Voters Are Way More Excited to Vote for Harris, Polls Show - Teen Vogue","Wed, 14 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTE1ZYnFIVFM5NlBuY1c1cHBIMDR1TnVOUkRlQWhvTm56UF95REdtSWtUZ3c0dmRUTmtrQmJlQm14M21FY0dJMTVSSERaaWEzQ3NSaVB4aUZkZEpmRnBtRGVmcm96X0ZtNF9WX1dVRVd6a3A3OXJPUGc?oc=5"" target=""_blank"">Young Voters Are Way More Excited to Vote for Harris, Polls Show</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Teen Vogue</font>",Teen Vogue,https://news.google.com/rss/articles/CBMidkFVX3lxTE1ZYnFIVFM5NlBuY1c1cHBIMDR1TnVOUkRlQWhvTm56UF95REdtSWtUZ3c0dmRUTmtrQmJlQm14M21FY0dJMTVSSERaaWEzQ3NSaVB4aUZkZEpmRnBtRGVmcm96X0ZtNF9WX1dVRVd6a3A3OXJPUGc?oc=5
Young voters ramp up efforts as Election Day nears - Spectrum News 1,"Sun, 25 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxQT0RCS0dJcUFCM3lzUmVUekVTeUdyZTNkSWpScU1nU25VcnNfNDl4bmlUNFc5RnR1Nm5Ga3RZM21xb2hFNXBlV1FfSFRZZkp2UXVLYVA3WXNGa1VPOVlfYUtWbEtINXlOdUUycVZfdlpSS0hqZmEzNjNKYTBrQ3JoY1NPMEJVMEpBeHFUcXYyZl9KY21VWHRteXBmVmdoQThTTmNIcmFpSkJrQkdrUGc?oc=5"" target=""_blank"">Young voters ramp up efforts as Election Day nears</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Spectrum News 1</font>",Spectrum News 1,https://news.google.com/rss/articles/CBMirgFBVV95cUxQT0RCS0dJcUFCM3lzUmVUekVTeUdyZTNkSWpScU1nU25VcnNfNDl4bmlUNFc5RnR1Nm5Ga3RZM21xb2hFNXBlV1FfSFRZZkp2UXVLYVA3WXNGa1VPOVlfYUtWbEtINXlOdUUycVZfdlpSS0hqZmEzNjNKYTBrQ3JoY1NPMEJVMEpBeHFUcXYyZl9KY21VWHRteXBmVmdoQThTTmNIcmFpSkJrQkdrUGc?oc=5
DNC Dempalooza panelists encourage young voter engagement - Advance Titan,"Thu, 22 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxPTXdqWGZBcThobDhwb0dUZ2ItRHh1a1laYjAxempXempUMVNiWENWNGI1N0VuWU1PXzV2OU84UXNnejM0cHBLbzlVX1lyZVdRN1F6bGNWYTVDdEpvdFpFMXlZdklwYXRUTEZuZU5KemRNR2x0ZndiNUNWcDM4WDFCbjd3ZlNlTm5adk00YnhscWVuZ0xxNVNYVS1mY1dhNGdjeWpZQ1F3?oc=5"" target=""_blank"">DNC Dempalooza panelists encourage young voter engagement</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Advance Titan</font>",Advance Titan,https://news.google.com/rss/articles/CBMipgFBVV95cUxPTXdqWGZBcThobDhwb0dUZ2ItRHh1a1laYjAxempXempUMVNiWENWNGI1N0VuWU1PXzV2OU84UXNnejM0cHBLbzlVX1lyZVdRN1F6bGNWYTVDdEpvdFpFMXlZdklwYXRUTEZuZU5KemRNR2x0ZndiNUNWcDM4WDFCbjd3ZlNlTm5adk00YnhscWVuZ0xxNVNYVS1mY1dhNGdjeWpZQ1F3?oc=5
Young people are less likely to vote than older people — often considerably so - Our World in Data,"Wed, 03 Jul 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxQLVhXSDRYZHBjREdVZm8wM0N0MF9CUW1SQjNEMjl0cWoteS1ZV09aM24xaXpDN0JIeGI5b2wxU0F5bjJZa3EyMWI1aFNvV1NXaXBhak9pQV9WX2l2MWFNb2JVMUtvVjBiaS0tSzNwaEdnWkwtbGJmbFhJYl93Rk9oWnd5NG9ET1hIbkYwSlN3SFdKcmNuREJUblR2QWkzNGJhcnBiWWdJWmVoT1lZSndLV0Q5Nl9OR1A2?oc=5"" target=""_blank"">Young people are less likely to vote than older people — often considerably so</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Our World in Data</font>",Our World in Data,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQLVhXSDRYZHBjREdVZm8wM0N0MF9CUW1SQjNEMjl0cWoteS1ZV09aM24xaXpDN0JIeGI5b2wxU0F5bjJZa3EyMWI1aFNvV1NXaXBhak9pQV9WX2l2MWFNb2JVMUtvVjBiaS0tSzNwaEdnWkwtbGJmbFhJYl93Rk9oWnd5NG9ET1hIbkYwSlN3SFdKcmNuREJUblR2QWkzNGJhcnBiWWdJWmVoT1lZSndLV0Q5Nl9OR1A2?oc=5
Young Black voters might be swing voters now - ABC News,"Wed, 31 Jul 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxPVkdFdlJqWHBRangxcFRWeWZaTGk3YlNMOC1XMVB3QWdEZHZOaVdQV29NVzhmTDJhb3RDUXRTdWdBOWx2bXNlLVRMZW9VV240TFRoeS1JYXFESXl2MzB6NVlGbmtCTXotczNqNThiZ1NaYXMtUzZjQjJwb1lnTlZEODBwV3M5RHRk?oc=5"" target=""_blank"">Young Black voters might be swing voters now</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ABC News</font>",ABC News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPVkdFdlJqWHBRangxcFRWeWZaTGk3YlNMOC1XMVB3QWdEZHZOaVdQV29NVzhmTDJhb3RDUXRTdWdBOWx2bXNlLVRMZW9VV240TFRoeS1JYXFESXl2MzB6NVlGbmtCTXotczNqNThiZ1NaYXMtUzZjQjJwb1lnTlZEODBwV3M5RHRk?oc=5
'Gen Z feels the Kamalove': Youth-led progressive groups hope Harris will energize young voters - The Associated Press,"Sat, 27 Jul 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxONF9MZmNMdm9tbENEQll6MlBPcWRPcE5WUUtyeHFxWkFXQXZVVG5JaUdkVmFsTFNTanZTczFLck5NQ1JCcWNHcWRaUFBwZ2V4QzdzX3NPa0lqcGp5R3pqMDlqN3FONXY2Ym91Q29fMHFnMnBibHZIbHBnenQtT3pKYUtkQmxUeWNCY2x0bThsZHpFTHR5S1BsNQ?oc=5"" target=""_blank"">'Gen Z feels the Kamalove': Youth-led progressive groups hope Harris will energize young voters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Associated Press</font>",The Associated Press,https://news.google.com/rss/articles/CBMimAFBVV95cUxONF9MZmNMdm9tbENEQll6MlBPcWRPcE5WUUtyeHFxWkFXQXZVVG5JaUdkVmFsTFNTanZTczFLck5NQ1JCcWNHcWRaUFBwZ2V4QzdzX3NPa0lqcGp5R3pqMDlqN3FONXY2Ym91Q29fMHFnMnBibHZIbHBnenQtT3pKYUtkQmxUeWNCY2x0bThsZHpFTHR5S1BsNQ?oc=5
Challenges Facing Student Voters - League of Women Voters,"Thu, 20 Jun 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFBvd3p1UHg2QnVycEV3RmdIclpDLVFJSHZjbWVrUl94N3lVRW1fZ0VJNE5JeS12ek5wbzhYRjJtTmJlNF90TDZGZ284c0UxTE1UZ2YtcG1TTVVTLTdaOXg4NjJaRXN1ZzJD?oc=5"" target=""_blank"">Challenges Facing Student Voters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">League of Women Voters</font>",League of Women Voters,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBvd3p1UHg2QnVycEV3RmdIclpDLVFJSHZjbWVrUl94N3lVRW1fZ0VJNE5JeS12ek5wbzhYRjJtTmJlNF90TDZGZ284c0UxTE1UZ2YtcG1TTVVTLTdaOXg4NjJaRXN1ZzJD?oc=5
Harris drawing parallels to Obama as young voters eye chance to be part of historic first - USA TODAY,"Thu, 25 Jul 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMHNaemcwNnNlQVNyYW1jM0V4V21XS2I4WnlhQ01rcVNtWF81VDBOVWJnc0lEN0ZQMkRaOHZLYUhZNTF5NHNrWVZoTHE1cUt4UDVCUFZOMU9lYUZRRWF0YWdZcDFQZ01hUUhsTFlSSk9Cc0o0TmlPSjR3RlZscXd4c0tpX09vSjAySW51dGRBWmtEaUp6d3ZMOGJMMW9SVjIyYTN6Wmo1VXRIY2toOEw2RXhxZjFJY1Bn?oc=5"" target=""_blank"">Harris drawing parallels to Obama as young voters eye chance to be part of historic first</a>&nbsp;&nbsp;<font color=""#6f6f6f"">USA TODAY</font>",USA TODAY,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOMHNaemcwNnNlQVNyYW1jM0V4V21XS2I4WnlhQ01rcVNtWF81VDBOVWJnc0lEN0ZQMkRaOHZLYUhZNTF5NHNrWVZoTHE1cUt4UDVCUFZOMU9lYUZRRWF0YWdZcDFQZ01hUUhsTFlSSk9Cc0o0TmlPSjR3RlZscXd4c0tpX09vSjAySW51dGRBWmtEaUp6d3ZMOGJMMW9SVjIyYTN6Wmo1VXRIY2toOEw2RXhxZjFJY1Bn?oc=5
