title,date,description,source,link
Republican-led states file new lawsuit to block Biden’s student loan forgiveness plans - CNN,"Tue, 03 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxOYk9acXhSXzVFTTRMaFloQWJtYXdNN2RzeVczajlZQ2FSdFdfWWs4M0Q4SGhHZnRxdWV2bVNUYnlEQzZCM2JndHFCN0llSlhodFZyMF9QblIyeXo2WmhSRXl2ai1LelNyd2dFXy1fNGE2V2JXelVwRFp1Q0FLeFc2UkZWMEJnZlQ0QzdncDJGZU84aFXSAYoBQVVfeXFMUE9PWFJHVldFU2wyNDdTOWRRR3NJTDVUZXllV2tjVmxFbXNYX3UyaUZVbHBTQlVhRTlQYlBPcDRFV3I2cFpKSUN0b0pmSGZpdUhWOWY1Y2o4RzBDN1ZlLVU0M3NTQkNyMjNKY0QxVVhZNy1yR2owdm9Pb2ttWjQxWEtfQk5nM0tmV3hB?oc=5"" target=""_blank"">Republican-led states file new lawsuit to block Biden’s student loan forgiveness plans</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",CNN,https://news.google.com/rss/articles/CBMikwFBVV95cUxOYk9acXhSXzVFTTRMaFloQWJtYXdNN2RzeVczajlZQ2FSdFdfWWs4M0Q4SGhHZnRxdWV2bVNUYnlEQzZCM2JndHFCN0llSlhodFZyMF9QblIyeXo2WmhSRXl2ai1LelNyd2dFXy1fNGE2V2JXelVwRFp1Q0FLeFc2UkZWMEJnZlQ0QzdncDJGZU84aFXSAYoBQVVfeXFMUE9PWFJHVldFU2wyNDdTOWRRR3NJTDVUZXllV2tjVmxFbXNYX3UyaUZVbHBTQlVhRTlQYlBPcDRFV3I2cFpKSUN0b0pmSGZpdUhWOWY1Y2o4RzBDN1ZlLVU0M3NTQkNyMjNKY0QxVVhZNy1yR2owdm9Pb2ttWjQxWEtfQk5nM0tmV3hB?oc=5
What the End of the Student Loan On-Ramp Period Could Mean for Retirement Savings - PLANSPONSOR,"Fri, 27 Sep 2024 21:07:00 GMT","<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPSDZHZTBxS1EwOUw4TW1XczItSTVSQ3U3UnNpbXR1MzR4bU1jdWRBajdCYjAwcjJJMElTZWVuMkFnUUw1SW90RWtZLWQ3X0ZWR3RXT2lrbWk5ZHR6ajlueDdvRHY1Vks0LVdKWnVSRU9VRS1ObzhIbEhMbXlucml3MHNpRlRuVGhiZHFtSXpRRkJSVThnRDBQcGtxeXdYblhMMTQxNzFhNVNXSEtjanQw?oc=5"" target=""_blank"">What the End of the Student Loan On-Ramp Period Could Mean for Retirement Savings</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PLANSPONSOR</font>",PLANSPONSOR,https://news.google.com/rss/articles/CBMirwFBVV95cUxPSDZHZTBxS1EwOUw4TW1XczItSTVSQ3U3UnNpbXR1MzR4bU1jdWRBajdCYjAwcjJJMElTZWVuMkFnUUw1SW90RWtZLWQ3X0ZWR3RXT2lrbWk5ZHR6ajlueDdvRHY1Vks0LVdKWnVSRU9VRS1ObzhIbEhMbXlucml3MHNpRlRuVGhiZHFtSXpRRkJSVThnRDBQcGtxeXdYblhMMTQxNzFhNVNXSEtjanQw?oc=5
Student loan ‘on-ramp’ period ends Sept. 30 - Alaska's News Source,"Thu, 26 Sep 2024 05:19:00 GMT","<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxOT2pYRHFhVFljSm5xemxjbi1PSnZRNmV5SEpkSXBISTlQV18wVFV4eTFQWXM3Sks4ejBySmd0YmNxMG1GNk1RbFdYMDdkY3BROGY4c0R5cFp4Z09kbzYtb1YxUnNydmlhT0h5STA1LWdsVGw0eWxnOVZMRV9Kd0lyTzdrRV9LZ0t3OWpYbENqRQ?oc=5"" target=""_blank"">Student loan ‘on-ramp’ period ends Sept. 30</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Alaska's News Source</font>",Alaska's News Source,https://news.google.com/rss/articles/CBMijwFBVV95cUxOT2pYRHFhVFljSm5xemxjbi1PSnZRNmV5SEpkSXBISTlQV18wVFV4eTFQWXM3Sks4ejBySmd0YmNxMG1GNk1RbFdYMDdkY3BROGY4c0R5cFp4Z09kbzYtb1YxUnNydmlhT0h5STA1LWdsVGw0eWxnOVZMRV9Kd0lyTzdrRV9LZ0t3OWpYbENqRQ?oc=5
Don’t Fall Victim to Student Loan Debt Relief Scams - California Department of Financial Protection and Innovation,"Thu, 29 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxNRFd3clVfWmZOZXRLd3FfQ1pNaXByUTBMRUhlcS1DdXhDb18wOE93MVFHTnJHdS1tRXJmaDgySktfcmJ4ZGowX24zUXlTblhNQjNRNFJWVnFFUWtpdTVEbFpid3l4TlF1OTRoTlZGOHJtMDRESFdzeWFERjhtUzRwSC1QTG54RlktQXc?oc=5"" target=""_blank"">Don’t Fall Victim to Student Loan Debt Relief Scams</a>&nbsp;&nbsp;<font color=""#6f6f6f"">California Department of Financial Protection and Innovation</font>",California Department of Financial Protection and Innovation,https://news.google.com/rss/articles/CBMiigFBVV95cUxNRFd3clVfWmZOZXRLd3FfQ1pNaXByUTBMRUhlcS1DdXhDb18wOE93MVFHTnJHdS1tRXJmaDgySktfcmJ4ZGowX24zUXlTblhNQjNRNFJWVnFFUWtpdTVEbFpid3l4TlF1OTRoTlZGOHJtMDRESFdzeWFERjhtUzRwSC1QTG54RlktQXc?oc=5
Older adults with crushing student loan debt need help from the federal government - Chicago Sun-Times,"Fri, 27 Sep 2024 10:30:00 GMT","<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxOOVRlTVZZWm1aS0dpRWlLWU01N2YzZG9POXFTVVFQZ2hWb3J0dDVhdDdlanBwWDdzbnotc3YxbzhVUkxPcjIyeXgtX0oyYlMtVFNzVE9HdzYyYXhIOVBaREttdTFKWG1vTEM3d1Z4LWdXbFNLbWJPT3otLXdTRFZ5TFJOVExPMllsYVh2LS1uaGtOVVgtNVlEdzBjT1BuYkpVaGJqZWRWUlVqaE5pNmtVRmRKX3lVVlRXQjM2N1Z6UGtfVFJ1ZHZvaE5zZTVNUExHREE?oc=5"" target=""_blank"">Older adults with crushing student loan debt need help from the federal government</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chicago Sun-Times</font>",Chicago Sun-Times,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOOVRlTVZZWm1aS0dpRWlLWU01N2YzZG9POXFTVVFQZ2hWb3J0dDVhdDdlanBwWDdzbnotc3YxbzhVUkxPcjIyeXgtX0oyYlMtVFNzVE9HdzYyYXhIOVBaREttdTFKWG1vTEM3d1Z4LWdXbFNLbWJPT3otLXdTRFZ5TFJOVExPMllsYVh2LS1uaGtOVVgtNVlEdzBjT1BuYkpVaGJqZWRWUlVqaE5pNmtVRmRKX3lVVlRXQjM2N1Z6UGtfVFJ1ZHZvaE5zZTVNUExHREE?oc=5
"Navient banned from federal student loan servicing, will pay borrowers $100 million in compensation. - CBS News","Fri, 13 Sep 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQUUhGdTVMaDF3azFVWWs5Z2kxNTRwX3h2SHNfbnNjc1JkUWFCd3FFcjdFcWN1RHFNY2pETXVodGg3S2p2elZtWW1zOVotcG11UkVRU1VVLUVxekF4NDVyeU1MQnFBTVB0RUV3aE5rMmc0aTNPcjBQS0s3WTIyTS05Zm9sM0U1Y2VyQ3V6WUJ30gGTAUFVX3lxTE5nLUpQS3ZubVY2M3hnUC1fZUJuR3loWTZfbjBlN2x5Ykxzd20xMG91R0w1ckx6TTZlVXowTExUcU5UdGJsS1RQM245NlZSNlhtWFlEelVoUmUxYk5FaWZQSFBPYUZPcGZuYktsMkVQdHRmLVpGVHRTYkxSS0JYanFFUVBOUTlEUy1PMlFJZnRtNTJmaw?oc=5"" target=""_blank"">Navient banned from federal student loan servicing, will pay borrowers $100 million in compensation.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS News</font>",CBS News,https://news.google.com/rss/articles/CBMijgFBVV95cUxQUUhGdTVMaDF3azFVWWs5Z2kxNTRwX3h2SHNfbnNjc1JkUWFCd3FFcjdFcWN1RHFNY2pETXVodGg3S2p2elZtWW1zOVotcG11UkVRU1VVLUVxekF4NDVyeU1MQnFBTVB0RUV3aE5rMmc0aTNPcjBQS0s3WTIyTS05Zm9sM0U1Y2VyQ3V6WUJ30gGTAUFVX3lxTE5nLUpQS3ZubVY2M3hnUC1fZUJuR3loWTZfbjBlN2x5Ykxzd20xMG91R0w1ckx6TTZlVXowTExUcU5UdGJsS1RQM245NlZSNlhtWFlEelVoUmUxYk5FaWZQSFBPYUZPcGZuYktsMkVQdHRmLVpGVHRTYkxSS0JYanFFUVBOUTlEUy1PMlFJZnRtNTJmaw?oc=5
"'Translation, Please': Donald Trump Roasted for 'Word Salad' Rant About Student Loan Forgiveness - OK!","Tue, 01 Oct 2024 21:48:58 GMT","<a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxOc0VOOTY0VGVfQkVMeXA2Ti1mUkluZEtiVkhrc2s1Y0E1VXlfM0FyX0g0LXhEVXp2UkRpTF83cVo2SUlBV1I0VS1JUzZib2xjdGhaNDZYR2pkRkRRdElIRFVPRnNDUGdHVFVMMmtYdGRiY0l4VW9KeEVWSnhkalFvdU9scTA1dFhnM2dJODVMSGM?oc=5"" target=""_blank"">'Translation, Please': Donald Trump Roasted for 'Word Salad' Rant About Student Loan Forgiveness</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OK!</font>",OK!,https://news.google.com/rss/articles/CBMikAFBVV95cUxOc0VOOTY0VGVfQkVMeXA2Ti1mUkluZEtiVkhrc2s1Y0E1VXlfM0FyX0g0LXhEVXp2UkRpTF83cVo2SUlBV1I0VS1JUzZib2xjdGhaNDZYR2pkRkRRdElIRFVPRnNDUGdHVFVMMmtYdGRiY0l4VW9KeEVWSnhkalFvdU9scTA1dFhnM2dJODVMSGM?oc=5
Preserving the promise of public service loan forgiveness - Missouri Independent,"Fri, 30 Aug 2024 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxQTWtlc3VHN1NVd1k5MFgtaG9ZbjNMM2R1OTJnOTE3SDVNWHlJQVdRVEZMZmh2UFRBVms5amRNMk5ha3BJNk1zZEs4eVBTbWEwQkZpbXU5T0VjS1pqNlU3NVZFenVvQnRuSFAzMDUzXy1PSVFqWWZxZm5kVXpjSkZWRWJvZG9VNjVSalZ1UkRHRDI3S01Vd3MzQWI2by1PVU1Bd3Yw?oc=5"" target=""_blank"">Preserving the promise of public service loan forgiveness</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Missouri Independent</font>",Missouri Independent,https://news.google.com/rss/articles/CBMiowFBVV95cUxQTWtlc3VHN1NVd1k5MFgtaG9ZbjNMM2R1OTJnOTE3SDVNWHlJQVdRVEZMZmh2UFRBVms5amRNMk5ha3BJNk1zZEs4eVBTbWEwQkZpbXU5T0VjS1pqNlU3NVZFenVvQnRuSFAzMDUzXy1PSVFqWWZxZm5kVXpjSkZWRWJvZG9VNjVSalZ1UkRHRDI3S01Vd3MzQWI2by1PVU1Bd3Yw?oc=5
"U.S. economy is on the cusp of another Roaring ’20s, says UBS - Fortune","Tue, 01 Oct 2024 10:39:00 GMT","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxNLVZZdU9OeEt0emFKX3VJZkw2T1FocWo4aDM4X3hzWkJwY2hMV1FQMEkzdE0ySmRKV2g1d0FJb3M1ZW9UbUZPQUR6OW5FNEx5QWNWRk90T0ZEcGFZNm5ZSTRaSDA3eTVuNlp6ZjdKRGotSDVoU0NVejlSSmFzcllldlZhUzNDR1ByQ3pVdkNB?oc=5"" target=""_blank"">U.S. economy is on the cusp of another Roaring ’20s, says UBS</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fortune</font>",Fortune,https://news.google.com/rss/articles/CBMijgFBVV95cUxNLVZZdU9OeEt0emFKX3VJZkw2T1FocWo4aDM4X3hzWkJwY2hMV1FQMEkzdE0ySmRKV2g1d0FJb3M1ZW9UbUZPQUR6OW5FNEx5QWNWRk90T0ZEcGFZNm5ZSTRaSDA3eTVuNlp6ZjdKRGotSDVoU0NVejlSSmFzcllldlZhUzNDR1ByQ3pVdkNB?oc=5
"Port strike could reignite inflation, with larger economic impact dependent on how long it lasts - CNBC","Tue, 01 Oct 2024 16:35:36 GMT","<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxQS2lYSkdlWm44bmdwS0FFeV83OWQwZUNRZ1ZoTDdHaTJiSDFEdkhmSkxZNTFTUTR6RFJvZFE5dG9UYTduM29SbHdyNFJEZ2ZtUi1EYm56ZXR2OTlHZC1jQXoyYV9ETklicFR6S3FHdHBLRE1qSDlnbDhDcnJvamNPVGRFY0RKSnp6Z2RPQndSWXRXRkJKdGFRRW5wWHZqQ196UC1SNXA3d2VmTGpMSDRNUUtkZ3VndENWZVVicWplblVsUXFIcWI3N0Vucl_SAdIBQVVfeXFMTjZ0YkYxT2RfY2hSc3FWV2VQUmRzV0Z0XzNMX2xsdjNTc0JBQjAzUnRnM1FReUFyeWxMU2c0S0hjekRKWUtYMWlieVgyUWlDWWtTWmt6a1FtVXhTejU1VTZLWlphUlJNN01ydTgza0h4Sm82TWtmWklUeXQyanNsaWg2OWxDRndUTEVjc204VXl1OXhUc1BLS0lxb2dpQzVnSmRIanFFSTJDdW9hSmw2RHJKczdCeW5ObjJfal9QRjI2akRMblItbE1oRTJLNHdLdW9B?oc=5"" target=""_blank"">Port strike could reignite inflation, with larger economic impact dependent on how long it lasts</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>",CNBC,https://news.google.com/rss/articles/CBMizAFBVV95cUxQS2lYSkdlWm44bmdwS0FFeV83OWQwZUNRZ1ZoTDdHaTJiSDFEdkhmSkxZNTFTUTR6RFJvZFE5dG9UYTduM29SbHdyNFJEZ2ZtUi1EYm56ZXR2OTlHZC1jQXoyYV9ETklicFR6S3FHdHBLRE1qSDlnbDhDcnJvamNPVGRFY0RKSnp6Z2RPQndSWXRXRkJKdGFRRW5wWHZqQ196UC1SNXA3d2VmTGpMSDRNUUtkZ3VndENWZVVicWplblVsUXFIcWI3N0Vucl_SAdIBQVVfeXFMTjZ0YkYxT2RfY2hSc3FWV2VQUmRzV0Z0XzNMX2xsdjNTc0JBQjAzUnRnM1FReUFyeWxMU2c0S0hjekRKWUtYMWlieVgyUWlDWWtTWmt6a1FtVXhTejU1VTZLWlphUlJNN01ydTgza0h4Sm82TWtmWklUeXQyanNsaWg2OWxDRndUTEVjc204VXl1OXhUc1BLS0lxb2dpQzVnSmRIanFFSTJDdW9hSmw2RHJKczdCeW5ObjJfal9QRjI2akRMblItbE1oRTJLNHdLdW9B?oc=5
What impact do immigrants have on the Dallas economy? - CBS News,"Thu, 03 Oct 2024 03:12:00 GMT","<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQNHYtM0J6TVhFaWhmZ01BSFp1T2RWeTdyRHJIdmE1Z180UnFCSXc1VGZVQXE1UkR2Mk1YbER3eXBkRGh6a0FZXzdFN2NmcTRSTXI0bWdhSXVHTk0yalRSc21NSmpjTEp0cWxiVzlYalJSUHVhTHhTb2hvc0U2TUstMDg3T1NUQ19wMjZrNnAxRkx2RTQ?oc=5"" target=""_blank"">What impact do immigrants have on the Dallas economy?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS News</font>",CBS News,https://news.google.com/rss/articles/CBMikwFBVV95cUxQNHYtM0J6TVhFaWhmZ01BSFp1T2RWeTdyRHJIdmE1Z180UnFCSXc1VGZVQXE1UkR2Mk1YbER3eXBkRGh6a0FZXzdFN2NmcTRSTXI0bWdhSXVHTk0yalRSc21NSmpjTEp0cWxiVzlYalJSUHVhTHhTb2hvc0U2TUstMDg3T1NUQ19wMjZrNnAxRkx2RTQ?oc=5
"Container ships piling up offshore as US port strike threatens consumers, economy - Fox News","Thu, 03 Oct 2024 01:55:20 GMT","<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE45Y2tLWVBPMXJIX1V6ZE9taHZBcEVDcjJ3VGY0REM1R3JROEFYeTVRd3h5N0lPb25wajdmVjBGeHAwLWljMWRCUzloVHctLTlDQ01ZR2xR?oc=5"" target=""_blank"">Container ships piling up offshore as US port strike threatens consumers, economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fox News</font>",Fox News,https://news.google.com/rss/articles/CBMiVkFVX3lxTE45Y2tLWVBPMXJIX1V6ZE9taHZBcEVDcjJ3VGY0REM1R3JROEFYeTVRd3h5N0lPb25wajdmVjBGeHAwLWljMWRCUzloVHctLTlDQ01ZR2xR?oc=5
UK Economy: Sterling Bulls Are Pretty Far Out on a Limb - Bloomberg,"Thu, 03 Oct 2024 04:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxOUXVkTWhVWVVoSzlrRmJaaHkwWGNlbzlqUkJSMEluRmFBZFBnZDBrMGUtSGxHTFFCNFBtZW9xbE84MXZUV2ZaVDZ4YU4wV1JyMFR0QUdXa2doY0F6SDlqNHdqSW84Mkc0cHQ3b0ZmX2FnSGhoRDdoaGNJdWFmZGxzbE9ZSzM2VkdhcmFSWGN2T2hPeEJrNXFNeXBXWEhKeFhtVEpRQVRvWjNsbVln?oc=5"" target=""_blank"">UK Economy: Sterling Bulls Are Pretty Far Out on a Limb</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",Bloomberg,https://news.google.com/rss/articles/CBMirAFBVV95cUxOUXVkTWhVWVVoSzlrRmJaaHkwWGNlbzlqUkJSMEluRmFBZFBnZDBrMGUtSGxHTFFCNFBtZW9xbE84MXZUV2ZaVDZ4YU4wV1JyMFR0QUdXa2doY0F6SDlqNHdqSW84Mkc0cHQ3b0ZmX2FnSGhoRDdoaGNJdWFmZGxzbE9ZSzM2VkdhcmFSWGN2T2hPeEJrNXFNeXBXWEhKeFhtVEpRQVRvWjNsbVln?oc=5
Xi Jinping is worried about the economy - what do Chinese people think? - BBC.com,"Mon, 30 Sep 2024 22:05:46 GMT","<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE9QNDJfSlo3eUtUbUphR0JfRUotQlpQcXJzODlROTQtWTZGVU9UV25sRmF3djhGVmV2QVJESXFJbmFkMjZCZ3F1ekw5WEhrdmUyd19FRUZ3Z3ZwZ9IBX0FVX3lxTE1EZ09aM2x3X2lMWXRzb3BvQjBCSlFzNXE5V2lUVGZTYlh3TzYzbC1tbnl4TDhXSHlRenl6MDdKeFlOVmREUHJERFlKTC1XcmdxTEQ4cFBGM1hLY3kxcDFj?oc=5"" target=""_blank"">Xi Jinping is worried about the economy - what do Chinese people think?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC.com</font>",BBC.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9QNDJfSlo3eUtUbUphR0JfRUotQlpQcXJzODlROTQtWTZGVU9UV25sRmF3djhGVmV2QVJESXFJbmFkMjZCZ3F1ekw5WEhrdmUyd19FRUZ3Z3ZwZ9IBX0FVX3lxTE1EZ09aM2x3X2lMWXRzb3BvQjBCSlFzNXE5V2lUVGZTYlh3TzYzbC1tbnl4TDhXSHlRenl6MDdKeFlOVmREUHJERFlKTC1XcmdxTEQ4cFBGM1hLY3kxcDFj?oc=5
Why is Canada’s economy falling behind America’s? - The Economist,"Mon, 30 Sep 2024 19:34:37 GMT","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxPYmxRMlhMTEtncVo1OWpsdVJmajlpZnFuaDdVOE5Ob0UyN1pTa1RWMERQT1V2SEJsUUM5SGI4djhoSHN2TFp5eWJTb2l3NmRQNktrX04zck9aWFVyQ2kxVTVGZHhVa3pqT0NXNk83UXRPUmw5c0daQmYtS2RZd0RKajlBLXlIODNjUTdpRjlTRTFKNWlwQ1dUZGxFQVFtZEV3QWdzOGxZc1I?oc=5"" target=""_blank"">Why is Canada’s economy falling behind America’s?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font>",The Economist,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPYmxRMlhMTEtncVo1OWpsdVJmajlpZnFuaDdVOE5Ob0UyN1pTa1RWMERQT1V2SEJsUUM5SGI4djhoSHN2TFp5eWJTb2l3NmRQNktrX04zck9aWFVyQ2kxVTVGZHhVa3pqT0NXNk83UXRPUmw5c0daQmYtS2RZd0RKajlBLXlIODNjUTdpRjlTRTFKNWlwQ1dUZGxFQVFtZEV3QWdzOGxZc1I?oc=5
Putin’s war economy faces pain if Saudis sink global oil prices - POLITICO Europe,"Wed, 02 Oct 2024 23:20:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPRjF2R0JaX1djRzVOckpPaGJaSUdUa1RyMS1sOWV3WElnU2t6TjF4Z3BqTDFaVkZnZW1pWXVxT21FMWx1ODBrcmhVX3VLSWx0R29XdzVaUjRwYkpObVRVckVTa3BBTGRBdElONG5OMEhhYllURklUVjZxcUR1QmU3ZDBRcGNhdXQ5RkhJcTloSy1tNDNXdENMRjRTVmhsdFlEa0JHWlpxTE9BLVN5TnF6TUpVdjhlTjBkdG9v?oc=5"" target=""_blank"">Putin’s war economy faces pain if Saudis sink global oil prices</a>&nbsp;&nbsp;<font color=""#6f6f6f"">POLITICO Europe</font>",POLITICO Europe,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPRjF2R0JaX1djRzVOckpPaGJaSUdUa1RyMS1sOWV3WElnU2t6TjF4Z3BqTDFaVkZnZW1pWXVxT21FMWx1ODBrcmhVX3VLSWx0R29XdzVaUjRwYkpObVRVckVTa3BBTGRBdElONG5OMEhhYllURklUVjZxcUR1QmU3ZDBRcGNhdXQ5RkhJcTloSy1tNDNXdENMRjRTVmhsdFlEa0JHWlpxTE9BLVN5TnF6TUpVdjhlTjBkdG9v?oc=5
"Jobs, inflation, wages: How the economy has fared under Trump and Biden - Detroit Free Press","Wed, 02 Oct 2024 18:52:08 GMT","<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxNaFNJdzJFaFVCdGRzVDdITHpQNFBGYkRXbF9uSmV0ZGJTWTZlTFN1aTVaMjFDdzZVQTRUT1JKTUNaMXBNd2E3ampET0piczd6TThxb01tWW9rWmRiMk1kVzlpSGJuYl9rUXRlWjA3cHJBOFQ3cnllejc4MUZtaDlDc0pZYk1jeEhlN1Z2NGlqTkFhZ3djRGhGY2RoZU5udVBiamtZaGRmYXVuOV95Rkc0cGg0aGVoblpUaDdiaElJNDhrUUxXbU1nMU02b3J0ZkpWaEVz?oc=5"" target=""_blank"">Jobs, inflation, wages: How the economy has fared under Trump and Biden</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Detroit Free Press</font>",Detroit Free Press,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNaFNJdzJFaFVCdGRzVDdITHpQNFBGYkRXbF9uSmV0ZGJTWTZlTFN1aTVaMjFDdzZVQTRUT1JKTUNaMXBNd2E3ampET0piczd6TThxb01tWW9rWmRiMk1kVzlpSGJuYl9rUXRlWjA3cHJBOFQ3cnllejc4MUZtaDlDc0pZYk1jeEhlN1Z2NGlqTkFhZ3djRGhGY2RoZU5udVBiamtZaGRmYXVuOV95Rkc0cGg0aGVoblpUaDdiaElJNDhrUUxXbU1nMU02b3J0ZkpWaEVz?oc=5
How the Dockworkers’ Strike Could Ripple Through the Economy - The New York Times,"Tue, 01 Oct 2024 04:51:50 GMT","<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxPQmEwVElMaEJnaVU3ZzcwanBmRUhCdlR3YkZudlJPeDBteHh0Z2xSZ1pYM3pqQTNUN2YyQjVXNHdqQ0ZPMUhZN2d1dy1odDlWaGc2TC1CUDNfSkV5bmFaX0RUS0N6cHZUOWVGMjZibUJpX0NZV0NCdzhYX3NmQmxBemRSYjVYaDhEUXVzNEpzR0Yxdw?oc=5"" target=""_blank"">How the Dockworkers’ Strike Could Ripple Through the Economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",The New York Times,https://news.google.com/rss/articles/CBMikgFBVV95cUxPQmEwVElMaEJnaVU3ZzcwanBmRUhCdlR3YkZudlJPeDBteHh0Z2xSZ1pYM3pqQTNUN2YyQjVXNHdqQ0ZPMUhZN2d1dy1odDlWaGc2TC1CUDNfSkV5bmFaX0RUS0N6cHZUOWVGMjZibUJpX0NZV0NCdzhYX3NmQmxBemRSYjVYaDhEUXVzNEpzR0Yxdw?oc=5
"Kaine and Cao clash on immigration, the economy in heated debate at Norfolk State University - Virginia Mercury","Thu, 03 Oct 2024 02:50:08 GMT","<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxOWnlaZ0xrVE0wdE1kWGg5R3VYLWJxMTBjSUhIOW9SV3o1Q0lGUzRMSHNWc01lcC1OMkI3WWRCdnJjSXViTUhMVURvTHBvQTYxV3hmb1lycGFNT1NwY2I3aXZYLTRaX09Ha2hrWFk2LU9jcjBoelBodFl1NExLVEZYaDYyeEhpY3FLVm94dFpRNy1HZk5zaFRyc1F3LWgwSXBWUFFBaGhUYUFmOFF0bU5PMmdhR3dvMkRoTncxUllndnYwd2gwVmlTcFlCTQ?oc=5"" target=""_blank"">Kaine and Cao clash on immigration, the economy in heated debate at Norfolk State University</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Virginia Mercury</font>",Virginia Mercury,https://news.google.com/rss/articles/CBMiywFBVV95cUxOWnlaZ0xrVE0wdE1kWGg5R3VYLWJxMTBjSUhIOW9SV3o1Q0lGUzRMSHNWc01lcC1OMkI3WWRCdnJjSXViTUhMVURvTHBvQTYxV3hmb1lycGFNT1NwY2I3aXZYLTRaX09Ha2hrWFk2LU9jcjBoelBodFl1NExLVEZYaDYyeEhpY3FLVm94dFpRNy1HZk5zaFRyc1F3LWgwSXBWUFFBaGhUYUFmOFF0bU5PMmdhR3dvMkRoTncxUllndnYwd2gwVmlTcFlCTQ?oc=5
How do the fall months impact Bowling Green’s economy? - WBKO,"Thu, 03 Oct 2024 01:54:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxPdElWTUdfVVY1S1VxQ01wYUFqb1p4Z256X2MwR005VG85SEpDUS1acUlLUjI4Tkx3bmw4UklIX0ZTRWJER0RhbXI5cEJna3RPTm4tNEx3V1UwSHlvMWt1ekhWVzVUYTVEaldSY29iNjZEVlFmUTIxakpsMFlHNGtuUnI1cHpLVzhB?oc=5"" target=""_blank"">How do the fall months impact Bowling Green’s economy?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WBKO</font>",WBKO,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPdElWTUdfVVY1S1VxQ01wYUFqb1p4Z256X2MwR005VG85SEpDUS1acUlLUjI4Tkx3bmw4UklIX0ZTRWJER0RhbXI5cEJna3RPTm4tNEx3V1UwSHlvMWt1ekhWVzVUYTVEaldSY29iNjZEVlFmUTIxakpsMFlHNGtuUnI1cHpLVzhB?oc=5
