video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@smokeweedeveryday6172,2024-11-03T04:24:18Z,2024-11-03T04:24:18Z,0,Holy shit first,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@danield679,2024-11-03T04:24:18Z,2024-11-03T04:24:18Z,0,First,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@Icon-x8g,2024-11-03T04:24:16Z,2024-11-03T04:24:16Z,2,RIGGED,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@randomguysays,2024-11-03T04:24:16Z,2024-11-03T04:24:16Z,0,First,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@ManCityInc,2024-11-03T04:24:14Z,2024-11-03T04:24:14Z,0,W,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@zainanimations8319,2024-11-03T04:24:14Z,2024-11-03T04:24:14Z,0,Fr,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@sLiCkSoSiCk,2024-11-03T04:24:12Z,2024-11-03T04:24:12Z,0,First,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@86Korben,2024-11-03T04:24:08Z,2024-11-03T04:24:08Z,8,Awesome,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@ewalker795,2024-11-03T04:24:08Z,2024-11-03T04:24:08Z,0,FIRST,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@ryanjapan3113,2024-11-03T04:24:08Z,2024-11-03T04:24:08Z,1,Hello :),https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@carlossolis5835,2024-11-03T04:24:07Z,2024-11-03T04:24:07Z,0,First,https://www.youtube.com/watch?v=e6Funs6yyEw
2024 Pre-Election Cold Open - SNL,Saturday Night Live,@Leonaza7,2024-11-03T04:24:02Z,2024-11-03T04:24:02Z,27,I can&#39;t tell you how much just seeing Kamala laugh brings joy and hope to my heart. Trump makes me feel like throwing something.,https://www.youtube.com/watch?v=e6Funs6yyEw
