video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@valeriah23,2024-10-31T22:50:35Z,2024-10-31T22:50:35Z,0,"This is gross. Why glorify a crappy unstable marriage? If you can’t have open conversations with your partner and your views don’t align, why are you married? 🥴",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@philipqualo3420,2024-10-31T22:47:57Z,2024-10-31T22:47:57Z,0,MAGA men hate women so they&#39;re more likely to be abusive to women as well. I think this is very accurate I could see Melania doing it.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@MrNaturalSez,2024-10-31T22:46:37Z,2024-10-31T22:46:37Z,0,"Welcome to Lyon County, Nevada!",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@recherche4528,2024-10-31T22:43:06Z,2024-10-31T22:43:06Z,0,What a joke. Very reminiscent of “The Handmaid’s Tale” having women forced to signal to each other.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@HonestFred,2024-10-31T22:43:05Z,2024-10-31T22:43:05Z,0,2016 voters said they were voting for Clinton but secretly voted for Trump. 2024 Women are telling their husband they are voting for Trump but listening to their BBC lover and voting for Harris. Don&#39;t believe me just watch.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@briankeefe1439,2024-10-31T22:40:22Z,2024-10-31T22:40:22Z,0,"Awesome ad. The Lincoln Project has a similar one, also very good.",https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@RCGWho,2024-10-31T22:40:12Z,2024-10-31T22:40:12Z,0,Women shouldn&#39;t vote.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@kathymorrissey3735,2024-10-31T22:30:36Z,2024-10-31T22:30:36Z,0,this is insulting to women (we can&#39;t proudly voice our opinions?!) and insulting to men (they control their wives?!ha- guess the producers of this ad have never been married!),https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@jdfree49,2024-10-31T22:24:34Z,2024-10-31T22:24:34Z,1,The most unrealistic part of this is a Democrat willfully wearing an American flag on her clothing.,https://www.youtube.com/watch?v=FaCPck2qDhk
"Julia Roberts Reminds Us - Your Vote, Your Choice",Vote Common Good,@mashah1085,2024-10-31T22:22:59Z,2024-10-31T22:22:59Z,0,Love the Rightwing guys saying &quot;Telling women they can vote how they choose is calling women stupid&quot;.   So what does telling women they must vote as their husbands say (as Charlie Kirk and Jesse Watters said) say about their view of women???,https://www.youtube.com/watch?v=FaCPck2qDhk
