video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@BOSSBABE-s2f,2024-10-31T01:45:26Z,2024-10-31T01:45:26Z,0,She&#39;s a joke! I will never vote for her,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@johnhuffman7203,2024-10-31T01:45:04Z,2024-10-31T01:45:04Z,1,This woman is unhinged. Can’t tell the truth to save her life. I hope this country is not stupid enough to elect her. We will be in bad shape if she gets elected,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@Positivevibesonly3-16,2024-10-31T01:44:40Z,2024-10-31T01:44:40Z,0,It always kills me to see the pic of that little girl..,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@xgametherapist8075,2024-10-31T01:41:43Z,2024-10-31T01:41:43Z,0,Bra i can&#39;t take her serious! Everytime she get asked she says the people in office* the team* the group* who are they and why she keep putting other ppl in while we gone vote for you so what when y fall you gone point out to other !? So you are not responsible!? You can&#39;t handle responsibility!?,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@HOSS-kr6jj,2024-10-31T01:14:53Z,2024-10-31T01:14:53Z,1,This Koala looking VP talks a bunch of word salad. ANSWER THE QUESTION!,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@lifebeginsat404,2024-10-31T00:59:43Z,2024-10-31T00:59:43Z,0,perfect example of ghastlighter,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@olalekantemitope4555,2024-10-31T00:45:17Z,2024-10-31T00:45:17Z,0,Why haven&#39;t you fixed it?,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@olalekantemitope4555,2024-10-31T00:43:46Z,2024-10-31T00:43:46Z,0,She&#39;s running away from the question. She only focused on election!,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@landonbrown6568,2024-10-31T00:27:11Z,2024-10-31T00:27:11Z,0,Best interview ever Bret B.very interesting,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@syrinthiawashington-blackb2579,2024-10-31T00:22:29Z,2024-10-31T00:22:29Z,0,SHE IS NOT QUALIFIED TO BE PRESIDENT!!! 😡    DEPORT HER 😆 🤣 😂,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@Evilmermaid1,2024-10-31T00:20:12Z,2024-10-31T00:20:12Z,0,Who’s here after Biden’s garbage remark…,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@syrinthiawashington-blackb2579,2024-10-31T00:17:16Z,2024-10-31T00:17:16Z,0,TRUMP 2024!!!!,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@syrinthiawashington-blackb2579,2024-10-31T00:16:34Z,2024-10-31T00:16:34Z,0,👏 👏 👏 👏  NICE!!!!  YOU GOT HER 😊 😄,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@familyguy4724,2024-10-31T00:10:22Z,2024-10-31T00:10:22Z,0,She stated she has no pride yet she wouldn’t apologized to the families of the victims,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@superman2185,2024-10-30T23:41:41Z,2024-10-30T23:41:41Z,1,She will lose completely,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@rita5792,2024-10-30T23:33:18Z,2024-10-30T23:33:18Z,0,"If democrats have not fixed it, they will not even harris said they will.",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@northstar4601,2024-10-30T23:10:11Z,2024-10-30T23:10:11Z,0,Ahe wasnt even grilled. Wow fox is sooooo insecure,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@NickGomez-b6w,2024-10-30T22:47:04Z,2024-10-30T22:47:04Z,0,She doesn&#39;t even understand the questions,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@jamestaggi5495,2024-10-30T22:37:43Z,2024-10-30T22:37:43Z,0,I swear this dumbass hoochie so-called vice president can&#39;t even answer a question and all she wants to do is over talk somebody and dumbass b*<b>*</b> I swear if you make it president I&#39;m going to make it my point to make your life a living hell,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@briecourtney1402,2024-10-30T22:15:41Z,2024-10-30T22:15:41Z,0,🤯,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@jayflow97,2024-10-30T21:58:16Z,2024-10-30T21:58:16Z,0,"<a href=""https://www.youtube.com/watch?v=80DaR2CVNNk&amp;t=708"">11:48</a>, she can’t practice what she preaches. America is waking up but I don’t think she is. DT 2024",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@DaniFreedomQueen,2024-10-30T21:46:43Z,2024-10-30T21:46:43Z,0,She crunched his time and he was trying to get her to answer questions versus run the clock.  He wasn’t there to hear her canned answers.  Great Journalism Bret. I don’t know how he kept it together with her bobble head and hands distraction.  Lord help us if bobble head Kamala swings a steal.,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@ElizaldiS,2024-10-30T21:30:38Z,2024-10-30T21:30:38Z,0,"lmao &quot;I will follow the law&quot; <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>🤣🤣🤣🤣",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@richards5800,2024-10-30T21:17:04Z,2024-10-30T21:17:04Z,0,How about china ask about china,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@rubberduckie91,2024-10-30T21:15:35Z,2024-10-30T21:15:51Z,0,Idk how the interviewer didn&#39;t laugh once,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@richards5800,2024-10-30T21:07:45Z,2024-10-30T21:07:45Z,0,She soundsn like a weak Hailey 😅,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@richards5800,2024-10-30T21:05:27Z,2024-10-30T21:05:27Z,0,Goldman sacks came out of her MOUTH i know its bad now.,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@richards5800,2024-10-30T21:00:36Z,2024-10-30T21:00:36Z,0,I dont see a drop of tear in her eyes 👀 sad 😢,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@doobrs9700,2024-10-30T20:58:32Z,2024-10-30T20:58:32Z,0,they say Donald Trump talk too much 😂 let me finish,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@richards5800,2024-10-30T20:56:48Z,2024-10-30T20:56:48Z,0,😢😢😢😢😢😢😢😢,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@J3NN4F1R3,2024-10-30T20:44:30Z,2024-10-30T20:44:30Z,0,😂😂😂 fox barely gets views on their videos but this one was pretty popular,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@gracetutagalevao9197,2024-10-30T20:44:02Z,2024-10-30T20:44:02Z,0,True liar Kamala,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@anitademitro5181,2024-10-30T20:26:13Z,2024-10-30T20:26:13Z,0,She stinks and not qualified AT ALL! Blah blah BS...,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@nickweaver2972,2024-10-30T20:24:42Z,2024-10-30T20:24:42Z,0,Remember guys everything is relevant and correct she grew up in a middle class family🙄,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@ralphmajor1947,2024-10-30T20:22:54Z,2024-10-30T20:22:54Z,0,She&#39;s only running for the money 💰 IMO!!!,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@Lovecookies01,2024-10-30T20:06:53Z,2024-10-30T20:06:53Z,0,"I feel like very just watched a n argument from a middle school student lol<br>She has no substance to her arguments, no statistics...",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@beepak8902,2024-10-30T19:33:49Z,2024-10-30T19:33:49Z,1,If biden was mentally competent why is kamala being inserted as the democratic nominee,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@Megan-mm5oz,2024-10-30T19:30:00Z,2024-10-30T19:30:00Z,0,She has beautiful earrings 😊,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@CharleneOrtizTraining,2024-10-30T19:28:15Z,2024-10-30T19:28:15Z,0,"Dodge, duck, dip, dive, and dodging direct answers to questions.",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@world410wreckboss7,2024-10-30T19:19:01Z,2024-10-30T19:19:01Z,0,"This fake ahh bih couldnt answer 1 question with out tagging trump shaky ahhh , like I’m so glad I voted for trump today , this has to stop 🛑",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@amandarodrigues7097,2024-10-30T19:18:07Z,2024-10-30T19:18:07Z,0,He is a terrible interviewer,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@austinhammett9304,2024-10-30T19:16:35Z,2024-10-30T19:16:35Z,0,This woman is terrifying.,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@30306,2024-10-30T19:02:55Z,2024-10-30T19:12:59Z,1,"Hi americans, ich schreibe Euch aus Rom, Italien. Ich liebe Amerika, weil es für mich DER Inbegriff für FREIHEIT ist. Warum lasst Ihr Euch von einem Zirkusclown so manipulieren? Freiheit ist nicht verhandelbar, man darf sich nicht über sie lustig machen, weil für sie und für uns so viele Menschen ihr Leben gelassen haben. Man darf sie auch nicht strapazieren und mit ihr spielen, wie es Trump tut. Merkt ihr denn nicht, wie er Euch benützt, in Eurch Ängste schürft und ein selbstgefälliger Egoist ist, der Euch belügt, wenn er den Mund aufmacht?<br>Ich dachte immer, Ihr seid ein kritisches, intellektuelles Volk, das in der Lage ist, sich selbst eine Meinung zu bilden, aber was ich auf den &quot;Wahlveranstaltungen &quot; sehe, sind tausende von Schafen, die einem kriminellen Lügner hinterherlaufen. An Eurer Stelle hätte ich Angst vor Musk und Trump..........<br>God bless America !!",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@nutzer5714,2024-10-30T18:55:17Z,2024-10-30T18:55:17Z,0,Not a single honest word was spoken by that woman,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@juanalmeida7437,2024-10-30T18:43:25Z,2024-10-30T18:43:25Z,0,Yall notice how her voice gets higher every time she lies,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@SlyloveBoa,2024-10-30T18:41:14Z,2024-10-30T18:41:14Z,0,What an evil person and don’t even deserve to be here on earth… she love making excuses and pushing blames but none of it are good or legit,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@Ryay98,2024-10-30T18:39:12Z,2024-10-30T18:39:12Z,2,He was low key cutting her off and not letting her finish. Already trying to make make her look dumb.,https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@lucyjorge,2024-10-30T18:38:12Z,2024-10-30T18:38:12Z,0,"Awesome job, Brett, you showed her true colors.",https://www.youtube.com/watch?v=80DaR2CVNNk
Vice President Kamala Harris grilled on pivotal issues as election nears on 'Special Report',Fox News,@Ryay98,2024-10-30T18:37:21Z,2024-10-30T18:37:21Z,1,But low key that interview guy is rude,https://www.youtube.com/watch?v=80DaR2CVNNk
